#,AI1,AI10,AI11,AI2,AI3,AI4,AI5,AI6,AI7,AI8,AI9,AN1,AN10,AN11,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,ANO,ARQ,ART,ATM,GTR,LOC,OBR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RA1,RA2,RA3,RA4,RA5,RA6,RA7
1420,USP,,,,,,,,,,,Ilana Feldman,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_359.pdf,O apelo realista: uma expressão estética da biopolítica,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""A procura de um novo realismo - teses sobre a realidade em texto e imagem hoje"". In: HEIDRUN, Olinto Krieger e SCHOLLHAMMER, Karl Erik (Orgs.) Literatura e Midia. Sao Paulo: Loyola, 2002.",apelo realista efeito de real biopolitica3,,,,,,,,,"SCHOLLHAMMER, Karl Erik.",,,,,,
1420,USP,,,,,,,,,,,Ilana Feldman,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_359.pdf,O apelo realista: uma expressão estética da biopolítica,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""O espectador cinematografico antes do aparato do cinema: o gosto do publico pela realidade na Paris de fim-de-seculo"". In: CHARNEY, Leo e SCHWARTZ, Vanessa (org) O cinema e a invencao da vida moderna. Sao Paulo: Cosac & Naify, 2001.",apelo realista efeito de real biopolitica3,,,,,,,,,"SCHWARTZ, Vanessa.",,,,,,
1420,USP,,,,,,,,,,,Ilana Feldman,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_359.pdf,O apelo realista: uma expressão estética da biopolítica,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""A fenomenologia do realismo"". Introducao a teoria do cinema. Sao Paulo: Papirus: 2003.",apelo realista efeito de real biopolitica3,,,,,,,,,"STAM, Robert.",,,,,,
1420,USP,,,,,,,,,,,Ilana Feldman,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_359.pdf,O apelo realista: uma expressão estética da biopolítica,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""Do naturalismo ao realismo critico"" e ""O realismo revelatorio e a critica a montagem"". In: O Discurso cinematografico - a opacidade e a transparencia. Rio de Janeiro: Paz e Terra, 2005.",apelo realista efeito de real biopolitica3,,,,,,,,,"XAVIER, Ismail.",,,,,,
1420,USP,,,,,,,,,,,Ilana Feldman,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_359.pdf,O apelo realista: uma expressão estética da biopolítica,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Bem-vindo ao deserto do Real. Sao Paulo: Boitempo, 2003.",apelo realista efeito de real biopolitica3,,,,,,,,,"ZIZEK, Slavoj.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"A Totalidade e a Ordem Aplicada: uma nova percepcao da realidade. Sao Paulo: Cultrix, 1999.",Vertigem Estetica Reomodo3,,,,,,,,,"BOHM, David.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Dicionario Etimologico Nova Fronteira da Lingua Portuguesa. Rio de Janeiro: Nova Fronteira, 1999.",Vertigem Estetica Reomodo3,,,,,,,,,"CUNHA, Antonio Geraldo da.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Gilles e GUATTARI, Felix. Mil Platos vol. 04. Rio de Janeiro: 34, 1995.",Vertigem Estetica Reomodo3,,,,,,,,,"DELEUZE,",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Art as Experience. New York: Perigee, 2005.",Vertigem Estetica Reomodo3,,,,,,,,,"DEWEY, John.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Por uma epistemologia da comunicacao. In: LOPES, Maria Immacolata Vassallo de (Org.). Epistemologia da Comunicacao. Sao Paulo: Loyola, 2003.",Vertigem Estetica Reomodo3,,,,,,,,,"DUARTE, Eduardo.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Etica. Rio de janeiro: Technoprint, 1970.",Vertigem Estetica Reomodo3,,,,,,,,,"ESPINOSA, Baruch.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Historia da Filosofia: do humanismo a Kant. Sao Paulo: Paulus, 1990.",Vertigem Estetica Reomodo3,,,,,,,,,"REALE, Giovanni.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Critica da Faculdade do Juizo. Rio de Janeiro: Forense Universitaria, 2002.",Vertigem Estetica Reomodo3,,,,,,,,,"KANT, Immanuel.",,,,,,
1421,UFPE,,,,,,,,,,,Eduardo Duarte,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_358.pdf,O fenômeno antropológico da experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Estetica de Platao a Pierce. Sao Paulo: Experimento, 1994.",Vertigem Estetica Reomodo3,,,,,,,,,"SANTAELLA, Lucia.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"O tempo das Catedrais. Lisboa, Estampa, 1978.",Paisagem,Transculturalidade,Fe,,,,,,,"DUBY, Georges.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""La Realite Pleniere du Spirituel: Andrei Roublev"", Etudes Cinemaographiques, 135/138, s.d.",Paisagem,Transculturalidade,Fe,,,,,,,"FARAGO, France.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""Look but Don't Touch: Visual and Tactile Desire in Exotica,The Sweet Hereafter, and Felicia's Journey"" in TSCHOFEN, Monique e BURWELL, Jennifer (orgs.). Image and Territory: Essayns on Atom Egoyan. Ontario, Wilfried Laurier, 2007.",Paisagem,Transculturalidade,Fe,,,,,,,"GRUBEN, Patricia.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""Os Mortos"" in Dublinenses. Rio de Janeiro/Sao Paulo, Globo/Folha de Sao Paulo, 2003.",Paisagem,Transculturalidade,Fe,,,,,,,"JOYCE, James.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"O Deus da Idade Media. Rio de Janeiro, Civilizacao Brasileira, 2007, 15/40",Paisagem,Transculturalidade,Fe,,,,,,,"LE GOFF, Jacques.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Historias Locais/Projetos Globais. Belo Horizonte, Ed.UFMG, 2003.",Paisagem,Transculturalidade,Fe,,,,,,,"MIGNOLO, Walter.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""A Diabolizacao do Riso na Alta Idade Media"" in Historia do Riso e do Escarnio. Sao Paulo, Ed. Unesp, 2003, 111/154.",Paisagem,Transculturalidade,Fe,,,,,,,"MINOIS, Georges.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"""Recados de Vida, Cartas sem Destinatario: Bartleby e Companhia"" in SEDLMAYER, Sabrina; GUIMARAES, Cesar e OTTE, Georg (orgs.). O Comum e a Experiencia da Lingugagem. Belo Horizonte, Ed.UFMG, 2007.",Paisagem,Transculturalidade,Fe,,,,,,,"SEDLMAYER, Sabrina.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"A Imagem do Icone - Cristologia Atraves do Cinema: Um Estudo sobre a Adaptacao Cinematografica da Vida de Jesus Cristo. Tese de Doutorado. Campinas, Universidade de Campinas, 2005.",Paisagem,Transculturalidade,Fe,,,,,,,"VADICO, Luiz Antonio.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"Gravity and Grace. New York, Routledege, 2007.",Paisagem,Transculturalidade,Fe,,,,,,,"WEIL, Simone.",,,,,,
1422,UFRJ,,,,,,,,,,,Denílson Lopes,,,,,,,,,,,2008,http://www.compos.org.br/data/biblioteca_356.pdf,"Paisagens da fé: igrejas, cartões-postais e comunidades",,ESTÉTICAS DA COMUNICAÇÃO,SãO PAULO/SP,"The Fright of Real Tears. Between Theory and Post-Theory. Londres: British Film Institute, 2001.",Paisagem,Transculturalidade,Fe,,,,,,,"ZIZEK, Slavoj.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Metamorfoses do real: arte, imaginario e conhecimento estetico. Porto:Afrontamento,1995.",comunicacao,estetica,producao de sentido,,,,,,,"BARBOSA, P.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Arte y Comunicacion. Barcelona:Ed.Gustavo Gili,1976.",comunicacao,estetica,producao de sentido,,,,,,,"BERGER, R.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,Onde encontrar a diferenca entre uma obra de arte e uma mercadoria? Revista da USP. Dossie Walter Benjamin. Sao Paulo. n.15. p.90-98. set.out.1992.,comunicacao,estetica,producao de sentido,,,,,,,"BOLZ, N. W.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Experiencia e experimentacao. Notas sobre euforia e disforia a respeito da arte e da tecnica. Revista de Comunicacao e Linguagens. (Lisboa). v.25-26, p.425-434 (1998).",comunicacao,estetica,producao de sentido,,,,,,,"CRUZ, M. T.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,El postconsumo. La condicion consumidora en la Sociedad de la Informacion. Telos. Cuadernos de sociedad. p.1-13. 2006. n.67. Disponivel em: http://www.campusred.net/telos/articuloperspectiva.asp?idarticulo=2&rev=67. Acesso em: julho de 2006.,comunicacao,estetica,producao de sentido,,,,,,,"EGUIZABAL, R.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A deflagracao do sentido. Estrategias de producao e de captura da recepcao. In:SOUZA, Mauro Wilton de. (org.). Sujeito, o lado oculto do receptor. 1.ed. 2 reimp. Sao Paulo:Brasiliense,2002. p.189- 222.",comunicacao,estetica,producao de sentido,,,,,,,"FAUSTO NETO, A.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A historia da literatura como provocacao a teoria literaria. Sao Paulo:Editora Atica,1994.",comunicacao,estetica,producao de sentido,,,,,,,"JAUSS, H. R.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"O prazer estetico e as experiencias fundamentais da poiesis, aisthesis e katharsis. In:LIMA, L. C. (org.) A literatura e o leitor. Sao Paulo: Paz e Terra, 1979. p.63-82. comunicacion, tecnologia y",comunicacao,estetica,producao de sentido,,,,,,,"JAUSS, H. R.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"O que e estetica? 2.reimp. Sao Leopoldo, RS: E. UNISINOS,1999.",comunicacao,estetica,producao de sentido,,,,,,,"JIMENEZ, M.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A leitura. Sao Paulo:Editora UNESP,2002.",comunicacao,estetica,producao de sentido,,,,,,,"JOUVE, V.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Diseno y arte: materia de reconocimiento. In: CALVERA, A(ed.). Arte??Diseno:nuevos capitulos en una polemica que viene de lejos. Barcelona:Editorial Gili, 2003. p.161-172.",comunicacao,estetica,producao de sentido,,,,,,,"MEYGIDE, R.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,A. B. de. Elementos para uma genealogia das ligacoes. Tendencias da cultura das redes em Portugal. p.1-17.s.d. Disponivel em: http://www.projecto-redes.com.pt/publicacoes_online.htm. Acesso em ago.2006.,comunicacao,estetica,producao de sentido,,,,,,,"MIRANDA, Jose.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"B. de. O design como problema. Interact. Revista online arte, cultura e tecnologia, n.10, p.1-20, fev.2004. Disponivel em http://www.interact.com.pt/interact10/ensaio/ensaio3.html. Acesso em fev. 2006.",comunicacao,estetica,producao de sentido,,,,,,,"MIRANDA, Jose A.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A estetica da comunicacao: alem da pragmatica. Campinas:Editora da UNICAMP,1997.",comunicacao,estetica,producao de sentido,,,,,,,"PARRET, H.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,Fragmentos peirceanos sobre a experiencia estetica. Face. Sao Paulo. v.3. n.2. p.217-228. jul.dez 1990.,comunicacao,estetica,producao de sentido,,,,,,,"PARRET, H.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Le sublime du quotidien. Paris; Amsterdam:Editions Hades-Benjamins, 1988.",comunicacao,estetica,producao de sentido,,,,,,,"PARRET, H.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"La estetica y sus herejias. Barcelona: Editorial Anagrama, 1974.",comunicacao,estetica,producao de sentido,,,,,,,"RUBERT DE VENTOS, X.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Estetica e recepcao. In: VALVERDE, M. Sentido e plasticidade. s.d. Disponivel em: http://www.facom.ufba.br/Pos/monclar/sentid3.html . Acesso: mar. 2006. p.1-16.",comunicacao,estetica,producao de sentido,,,,,,,"VALVERDE, M.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Fragmentos de um tecido. Sao Leopoldo, RS: UNISINOS, 2004.",comunicacao,estetica,producao de sentido,,,,,,,"VERON, E.",,,,,,
1531,USP,,,,,,,,,,,Monica Tavares,,,,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_234.pdf,Arte-design: a produção de sentido,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Convite a estetica. Rio de Janeiro: Civilizacao Brasileira, 1999.",comunicacao,estetica,producao de sentido,,,,,,,"VAZQUEZ, A. S.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Lisboa: Presenca, 1993.",Experiencia,Televisao,Documentario,,,,,,,"AGAMBEN, Giorgio A comunidade que vem.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Infancia e historia. Belo Horizonte: Ed. UFMG, 2005.",Experiencia,Televisao,Documentario,,,,,,,"AGAMBEN, Giorgio.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Dos meios as mediacoes. Rio de Janeiro: Ed. Uerj, 2001a",Experiencia,Televisao,Documentario,,,,,,,"BARBERO, J. M.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Os exercicios do ver: hegemonia audiovisual e ficcao televisiva. Sao Paulo: SENAC, 2001b",Experiencia,Televisao,Documentario,,,,,,,"BARBERO, J. M.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A invencao do cotidiano. Artes de fazer. Petropolis, 1996.",Experiencia,Televisao,Documentario,,,,,,,"CERTEAU, Michel de.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Dicionario de analise do discurso. Sao Paulo: Contexto, 2004",Experiencia,Televisao,Documentario,,,,,,,"CHARAUDEAU, P.","MAINGUENEAU, D.","KOMESU, F.",,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"La television et la guerre: deformation ou construction de la realite? le conflit en Bosnie (1990-1994). Bruxelles: De Boeck Universite, 2001",Experiencia,Televisao,Documentario,,,,,,,"CHARAUDEAU, P.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Le discours d'information mediatique: la construction du miroir social. Paris: Nathan, 1997",Experiencia,Televisao,Documentario,,,,,,,"CHARAUDEAU, P.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"L'avenir de l'homme? Autour de L'homme a la camera. Trafic: Paris, POL, n. 15, 1995.",Experiencia,Televisao,Documentario,,,,,,,"COMOLLI, Jean-Louis.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Voir et pouvoir. L'innocence perdue: cinema, television, fiction, documentaire. Paris: Verdier, 2004.",Experiencia,Televisao,Documentario,,,,,,,"COMOLLI, Jean-Louis.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Art as experience. Nova York : Perigee Books, 1980",Experiencia,Televisao,Documentario,,,,,,,"DEWEY, John.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Televisao: ensaios metodologicos. Porto Alegre: Sulina, 2004",Experiencia,Televisao,Documentario,,,,,,,"DUARTE, E.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A estrutura ausente. Sao Paulo: Perspectiva,1971",Experiencia,Televisao,Documentario,,,,,,,"ECO, U.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Viagem na irrealidade cotidiana. Rio de Janeiro: Nova Fronteira,1984",Experiencia,Televisao,Documentario,,,,,,,"ECO, U.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A obra aberta. 9.a ed. Sao Paulo: Perspectiva, 2003",Experiencia,Televisao,Documentario,,,,,,,"ECO, U.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"Visible fictions.Edicao revista. Londres: Rotledge, 1994.",Experiencia,Televisao,Documentario,,,,,,,"ELLIS, J.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"A nocao de genero televisivo como estrategia de interacao: o dialogo entre os cultural studies e os estudos da linguagem. In: Revista Fronteiras: Estudos Mediaticos. Vol. IV, n.o2, dez. 2002. Sao Leopoldo, PPG em Comunicacao, Unisinos.",Experiencia,Televisao,Documentario,,,,,,,"GOMES, I.",,,,,,
1532,UFMG,,,UFMG,,,,,,,,César Geraldo Guimarães,,,Bruno Souza Leal,,,,,,,,2007,http://www.compos.org.br/data/biblioteca_236.pdf,Experiência mediada e experiência estética,,ESTÉTICAS DA COMUNICAÇÃO,CURITIBA/PR,"(org.) . Media & Cultura. Salvador: PPGCOM, 2003",Experiencia,Televisao,Documentario,,,,,,,"GOMES, I.","SOUZA, M. C.",,,,,
